IDKhachHang,IDSanPham,Rating
15804d26-b2a9-45ed-981e-886632401450,f41fa5cd-0095-45aa-927d-c1cf50eea513,5
e4f3f0bd-8c70-4780-b5b5-825c224562d6,71f493e9-e838-45a5-9bee-deb4141829e7,3
af30f3e8-0fe8-494c-91d4-0defbb295646,eed94e47-4cab-4caf-bda2-999163a41de4,1
e4f3f0bd-8c70-4780-b5b5-825c224562d6,cb48e29e-a738-4739-bc63-d4265c5d3780,8
457cf741-d045-425f-a318-4daea5249b38,5023be57-3b6e-438a-8395-cc76330e9daf,9
09aacb5c-8f49-447e-8cfc-39ab530ce22c,acd40bc5-cc77-4e49-9c39-d2e145e4d860,9
dc09f89b-4a54-4886-8928-b1456a820351,94a1b774-1285-484a-97c5-5e7de786527c,4
e4f3f0bd-8c70-4780-b5b5-825c224562d6,a887d71a-8e1d-46a7-8b9b-3c88ff85bd3f,6
af30f3e8-0fe8-494c-91d4-0defbb295646,26c766a9-8e1c-4cc8-b808-2d0b488830da,7
84c2c6bc-837f-4688-a7c4-c389764e1893,641eee6c-81eb-42e7-a673-a0fa6e153c21,4
dc09f89b-4a54-4886-8928-b1456a820351,b376ec51-5964-4146-b400-c40460325f35,5
cec93e1d-c726-4237-a0dc-fd6c9776a590,eddcb9d0-2007-4260-bc29-c786eaf85796,7
64fccc06-80c9-40b9-bb7b-b37f6993b222,72289546-4161-4817-a4eb-0198de4f1162,7
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,ba32e70e-b751-4759-a293-6613829a598c,3
cec93e1d-c726-4237-a0dc-fd6c9776a590,e03f9e8e-7319-4eee-b668-cd127096cb20,7
64fccc06-80c9-40b9-bb7b-b37f6993b222,00d39248-27b2-48e8-a590-d7bdef0a52e2,2
af30f3e8-0fe8-494c-91d4-0defbb295646,8baec44c-7766-45d3-b6da-645b3434799d,6
dc09f89b-4a54-4886-8928-b1456a820351,3cd7b15f-98fb-4ed2-917a-e0185536f701,5
15804d26-b2a9-45ed-981e-886632401450,eddcb9d0-2007-4260-bc29-c786eaf85796,3
e4f3f0bd-8c70-4780-b5b5-825c224562d6,a0516969-b307-46b4-8d68-481634f37a96,5
2fec2e71-65a7-462d-826a-e897b9ac4100,6523da64-2936-474f-927f-94296f2a0ec5,9
828ed99e-44fc-4c4f-824f-2507063b47cb,34cf26f6-c0d0-4620-bf37-898d6ad15e42,8
15804d26-b2a9-45ed-981e-886632401450,703f5f44-247f-4a8c-bac8-7c19130a615a,2
eb62d256-e026-46a7-ab41-1b3399dba565,a0516969-b307-46b4-8d68-481634f37a96,7
ada1aae0-2e89-4d58-adba-85c19fe42e33,8d58960e-c4bf-48d7-8ff3-f7b684ccac20,7
c7c47e69-f785-4b6a-b365-b654c3df58fa,59160946-00a7-4786-b332-8e050ab32657,9
64fccc06-80c9-40b9-bb7b-b37f6993b222,db2d8373-1a28-4df0-8a46-e98826fa0de1,1
457cf741-d045-425f-a318-4daea5249b38,24877bf7-480d-4cc1-aefa-18c9c3738e61,5
e4f3f0bd-8c70-4780-b5b5-825c224562d6,b0e348cb-7c15-432b-b7e6-fbc4bdae3917,5
6dfc68af-9e90-4082-b9eb-1cb983e7338a,7c034dec-9285-43b7-b93c-93642700ceb1,3
eb62d256-e026-46a7-ab41-1b3399dba565,703f5f44-247f-4a8c-bac8-7c19130a615a,7
15804d26-b2a9-45ed-981e-886632401450,46837953-d045-45b3-8db0-7781cf989b2b,4
ada1aae0-2e89-4d58-adba-85c19fe42e33,eddcb9d0-2007-4260-bc29-c786eaf85796,3
6dfc68af-9e90-4082-b9eb-1cb983e7338a,58312f94-8f6b-42d6-b48f-d271b8f714a1,6
64fccc06-80c9-40b9-bb7b-b37f6993b222,eaf8a7dd-8472-4358-bc06-499861f70835,6
c7c47e69-f785-4b6a-b365-b654c3df58fa,7c034dec-9285-43b7-b93c-93642700ceb1,6
e4f3f0bd-8c70-4780-b5b5-825c224562d6,c767fd64-fd04-416b-94e5-353bcfc3e090,2
09aacb5c-8f49-447e-8cfc-39ab530ce22c,99ce241d-7db4-4744-b559-50bf0379803f,3
15804d26-b2a9-45ed-981e-886632401450,00d39248-27b2-48e8-a590-d7bdef0a52e2,5
eb62d256-e026-46a7-ab41-1b3399dba565,6e5d0f0a-f3a0-417e-837f-0139f57c4364,7
15804d26-b2a9-45ed-981e-886632401450,ba92bfdf-4c59-4fb5-9d32-0e8f2e93910c,3
ada1aae0-2e89-4d58-adba-85c19fe42e33,16a187a5-5735-44b7-81fb-4655a5ac4018,6
ada1aae0-2e89-4d58-adba-85c19fe42e33,ffdf1336-f5fa-4b52-a7da-79d5b936022c,4
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,943ce432-283b-45cf-a88c-a4ba468c42d2,2
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,720ec8c9-0ee0-4612-8f52-35c15146952a,5
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,71f493e9-e838-45a5-9bee-deb4141829e7,4
e4f3f0bd-8c70-4780-b5b5-825c224562d6,24877bf7-480d-4cc1-aefa-18c9c3738e61,3
af30f3e8-0fe8-494c-91d4-0defbb295646,e4f9cd96-a1e6-4a8c-a2b3-dbc06c5e0e69,5
e0b7fb18-3f29-4f46-81db-722f953849d9,ffdf1336-f5fa-4b52-a7da-79d5b936022c,3
457cf741-d045-425f-a318-4daea5249b38,ac6abcc9-67e3-41a6-a57a-472c90534968,8
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,55191266-0a57-4f27-a337-22a69fc5e80a,4
828ed99e-44fc-4c4f-824f-2507063b47cb,736f0232-cfdf-4665-8825-fec3119628fc,9
e4f3f0bd-8c70-4780-b5b5-825c224562d6,b677e898-042b-4ea5-aff9-4098ca0c313c,5
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,71f493e9-e838-45a5-9bee-deb4141829e7,7
09aacb5c-8f49-447e-8cfc-39ab530ce22c,f7d5f1c8-1ae9-4dec-8344-1d5802266cb1,6
828ed99e-44fc-4c4f-824f-2507063b47cb,797679dd-af48-404e-96e4-164413696b79,6
15804d26-b2a9-45ed-981e-886632401450,e19d6988-6235-4351-ae13-7d7920e097fb,7
15804d26-b2a9-45ed-981e-886632401450,a0516969-b307-46b4-8d68-481634f37a96,1
eb62d256-e026-46a7-ab41-1b3399dba565,9936f882-0861-4d9c-bcc7-4308efe922c5,9
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,ac9466ef-951f-4dd3-b2f7-1e22849c2a3d,2
cec93e1d-c726-4237-a0dc-fd6c9776a590,37234f99-80e8-4575-a600-f909ba6fe9a7,7
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,99ce241d-7db4-4744-b559-50bf0379803f,8
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,9989a952-6834-4e16-93b9-7d42aca6cdcd,3
6dfc68af-9e90-4082-b9eb-1cb983e7338a,790d882d-7f62-4d77-b38b-6048e770cb1d,1
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,7eae05d8-f357-47b2-8144-a366b4e7b99a,8
15804d26-b2a9-45ed-981e-886632401450,53cb5da5-cbfa-4772-a63e-a2f8bd0d3dae,5
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,ffdf1336-f5fa-4b52-a7da-79d5b936022c,2
af30f3e8-0fe8-494c-91d4-0defbb295646,65faee30-6d39-4c71-a0e3-94826ca52c88,5
6dfc68af-9e90-4082-b9eb-1cb983e7338a,fe29e5d8-6e7b-418f-917e-3d53f4ee5c91,3
6dfc68af-9e90-4082-b9eb-1cb983e7338a,703f5f44-247f-4a8c-bac8-7c19130a615a,3
ada1aae0-2e89-4d58-adba-85c19fe42e33,3cd7b15f-98fb-4ed2-917a-e0185536f701,2
457cf741-d045-425f-a318-4daea5249b38,db2d8373-1a28-4df0-8a46-e98826fa0de1,1
ada1aae0-2e89-4d58-adba-85c19fe42e33,f5c15bbb-608b-4257-9c73-4ab704980329,1
e4f3f0bd-8c70-4780-b5b5-825c224562d6,bb7db055-7f31-4f85-9d69-103e84da372c,6
15804d26-b2a9-45ed-981e-886632401450,a0516969-b307-46b4-8d68-481634f37a96,1
cec93e1d-c726-4237-a0dc-fd6c9776a590,00d39248-27b2-48e8-a590-d7bdef0a52e2,1
457cf741-d045-425f-a318-4daea5249b38,790d882d-7f62-4d77-b38b-6048e770cb1d,3
64fccc06-80c9-40b9-bb7b-b37f6993b222,f6a8bec6-efa5-4570-84a1-1705b637001d,7
ada1aae0-2e89-4d58-adba-85c19fe42e33,736f0232-cfdf-4665-8825-fec3119628fc,6
eb62d256-e026-46a7-ab41-1b3399dba565,6523da64-2936-474f-927f-94296f2a0ec5,4
e0b7fb18-3f29-4f46-81db-722f953849d9,e03a5d10-11c7-4d23-a92a-b68d76f97786,8
2fec2e71-65a7-462d-826a-e897b9ac4100,e06e9c7a-e1b6-4aff-a9ac-61a0c5b80f78,8
eb62d256-e026-46a7-ab41-1b3399dba565,ba32e70e-b751-4759-a293-6613829a598c,3
ada1aae0-2e89-4d58-adba-85c19fe42e33,59dc8d72-275f-40e3-92d0-dfbffba7f19c,5
2fec2e71-65a7-462d-826a-e897b9ac4100,9989a952-6834-4e16-93b9-7d42aca6cdcd,9
15804d26-b2a9-45ed-981e-886632401450,55191266-0a57-4f27-a337-22a69fc5e80a,9
ada1aae0-2e89-4d58-adba-85c19fe42e33,4ce78636-4214-4054-a8f1-d0ef620d5658,1
dc09f89b-4a54-4886-8928-b1456a820351,cfcb7e3d-4091-4647-811e-ec30106ce4dd,6
c92aba10-ff07-4687-a8cc-84fa1a35201f,0f7c505a-3242-4b0c-82fe-269000ccb87a,4
15804d26-b2a9-45ed-981e-886632401450,a35fd05f-6083-4256-aa8e-d7a66ca7c6dd,1
09aacb5c-8f49-447e-8cfc-39ab530ce22c,8f572550-9ddb-4e09-9128-38cb6de44cba,3
09aacb5c-8f49-447e-8cfc-39ab530ce22c,a4ba2004-1bd3-4644-a022-e26bf06a5a7b,9
c92aba10-ff07-4687-a8cc-84fa1a35201f,dd66b7d1-6983-4665-873f-b94ad3bf818e,7
09aacb5c-8f49-447e-8cfc-39ab530ce22c,8baec44c-7766-45d3-b6da-645b3434799d,5
09aacb5c-8f49-447e-8cfc-39ab530ce22c,d6698edb-b95e-4a34-a7b4-5f1e753b6c07,5
c92aba10-ff07-4687-a8cc-84fa1a35201f,797679dd-af48-404e-96e4-164413696b79,6
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,e732b942-849a-41a8-a0bb-a355b698f65f,9
64fccc06-80c9-40b9-bb7b-b37f6993b222,d76f90bc-cce2-4e3d-ad5f-8f496c6b13af,2
e4f3f0bd-8c70-4780-b5b5-825c224562d6,3cd7b15f-98fb-4ed2-917a-e0185536f701,1
cec93e1d-c726-4237-a0dc-fd6c9776a590,f5c15bbb-608b-4257-9c73-4ab704980329,2
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,e732b942-849a-41a8-a0bb-a355b698f65f,8
a453c643-32c0-4a5d-870b-094089fcd486,d76f90bc-cce2-4e3d-ad5f-8f496c6b13af,9
828ed99e-44fc-4c4f-824f-2507063b47cb,df45dd81-e24a-4f02-9698-75cce10de193,7
e0b7fb18-3f29-4f46-81db-722f953849d9,2316a59f-1a9e-4644-8aa4-a050a3f6a8e7,9
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,cf52c2b4-c3a7-41ae-815c-2278f37af49a,7
ada1aae0-2e89-4d58-adba-85c19fe42e33,790d882d-7f62-4d77-b38b-6048e770cb1d,1
ada1aae0-2e89-4d58-adba-85c19fe42e33,59dc8d72-275f-40e3-92d0-dfbffba7f19c,2
828ed99e-44fc-4c4f-824f-2507063b47cb,300dfc7a-ad3c-4dc2-877f-68a22d825dbe,9
457cf741-d045-425f-a318-4daea5249b38,87a5a95b-82fa-46e7-9885-6e139ff3d089,5
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,4f66225d-fc20-4929-8556-01755927cf9a,6
eb62d256-e026-46a7-ab41-1b3399dba565,7eae05d8-f357-47b2-8144-a366b4e7b99a,7
457cf741-d045-425f-a318-4daea5249b38,53cb5da5-cbfa-4772-a63e-a2f8bd0d3dae,5
ada1aae0-2e89-4d58-adba-85c19fe42e33,33d61475-0e89-4440-bc0c-38dbe7a3322c,8
2fec2e71-65a7-462d-826a-e897b9ac4100,e66ddfa5-33d7-4805-ae15-a8e7a3c7104f,8
af30f3e8-0fe8-494c-91d4-0defbb295646,ed72f7ff-a8c7-4090-a291-e791e6ba6fb8,3
cec93e1d-c726-4237-a0dc-fd6c9776a590,33e7b7da-5bcb-4aec-bf80-f4453118d26e,2
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,d3dd9cb2-ea67-47c9-bae9-e4b7d99bd320,7
457cf741-d045-425f-a318-4daea5249b38,7398c7cd-3fd4-49dc-94aa-15d0171d9b88,4
6dfc68af-9e90-4082-b9eb-1cb983e7338a,8d58960e-c4bf-48d7-8ff3-f7b684ccac20,7
457cf741-d045-425f-a318-4daea5249b38,eed94e47-4cab-4caf-bda2-999163a41de4,1
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,0d260ef5-82ef-41aa-9dc3-0d85799c3836,7
e4f3f0bd-8c70-4780-b5b5-825c224562d6,0f7c505a-3242-4b0c-82fe-269000ccb87a,9
6dfc68af-9e90-4082-b9eb-1cb983e7338a,c767fd64-fd04-416b-94e5-353bcfc3e090,3
09aacb5c-8f49-447e-8cfc-39ab530ce22c,d0bffd7e-d445-440b-a0d1-de61edb2c318,3
cec93e1d-c726-4237-a0dc-fd6c9776a590,38069970-d7c8-4261-8e76-d6969600202e,3
e0b7fb18-3f29-4f46-81db-722f953849d9,71f493e9-e838-45a5-9bee-deb4141829e7,5
a453c643-32c0-4a5d-870b-094089fcd486,356b80ce-3955-47eb-a013-a1ae1ae0e950,4
c7c47e69-f785-4b6a-b365-b654c3df58fa,72289546-4161-4817-a4eb-0198de4f1162,6
2fec2e71-65a7-462d-826a-e897b9ac4100,b042dbd5-57f5-45ba-901d-634da70cb7b2,9
a453c643-32c0-4a5d-870b-094089fcd486,eddcb9d0-2007-4260-bc29-c786eaf85796,1
09aacb5c-8f49-447e-8cfc-39ab530ce22c,76890f9a-2756-4a55-8530-90d2f61acbe8,9
2fec2e71-65a7-462d-826a-e897b9ac4100,943ce432-283b-45cf-a88c-a4ba468c42d2,7
e4f3f0bd-8c70-4780-b5b5-825c224562d6,e4f9cd96-a1e6-4a8c-a2b3-dbc06c5e0e69,3
a453c643-32c0-4a5d-870b-094089fcd486,b9e4aa38-e219-43ac-a0b2-df3112b509bb,1
84c2c6bc-837f-4688-a7c4-c389764e1893,6e5d0f0a-f3a0-417e-837f-0139f57c4364,6
af30f3e8-0fe8-494c-91d4-0defbb295646,1243dd51-d3bf-4787-9bd5-f13e4bf6878a,7
af30f3e8-0fe8-494c-91d4-0defbb295646,e03f9e8e-7319-4eee-b668-cd127096cb20,4
ada1aae0-2e89-4d58-adba-85c19fe42e33,4ce78636-4214-4054-a8f1-d0ef620d5658,8
e4f3f0bd-8c70-4780-b5b5-825c224562d6,4f66225d-fc20-4929-8556-01755927cf9a,7
c92aba10-ff07-4687-a8cc-84fa1a35201f,2aa0d076-79f9-4587-8366-3223e1438a68,6
09aacb5c-8f49-447e-8cfc-39ab530ce22c,b0e348cb-7c15-432b-b7e6-fbc4bdae3917,3
15804d26-b2a9-45ed-981e-886632401450,59dc8d72-275f-40e3-92d0-dfbffba7f19c,8
457cf741-d045-425f-a318-4daea5249b38,ad6d096f-4a05-4c67-8cec-85fad22614e9,9
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,2316a59f-1a9e-4644-8aa4-a050a3f6a8e7,7
ada1aae0-2e89-4d58-adba-85c19fe42e33,76890f9a-2756-4a55-8530-90d2f61acbe8,1
15804d26-b2a9-45ed-981e-886632401450,fe29e5d8-6e7b-418f-917e-3d53f4ee5c91,1
15804d26-b2a9-45ed-981e-886632401450,e03bc770-5c16-4f65-84d2-5ef023b76a62,3
c7c47e69-f785-4b6a-b365-b654c3df58fa,662a2a61-0678-4c98-8682-f428126354fa,6
15804d26-b2a9-45ed-981e-886632401450,96848913-1bbf-40d6-8fb2-f96ae7577378,9
e0b7fb18-3f29-4f46-81db-722f953849d9,cb48e29e-a738-4739-bc63-d4265c5d3780,7
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,e03bc770-5c16-4f65-84d2-5ef023b76a62,9
e4f3f0bd-8c70-4780-b5b5-825c224562d6,ed72f7ff-a8c7-4090-a291-e791e6ba6fb8,2
15804d26-b2a9-45ed-981e-886632401450,59160946-00a7-4786-b332-8e050ab32657,2
09aacb5c-8f49-447e-8cfc-39ab530ce22c,72289546-4161-4817-a4eb-0198de4f1162,2
c7c47e69-f785-4b6a-b365-b654c3df58fa,4ce78636-4214-4054-a8f1-d0ef620d5658,8
e0b7fb18-3f29-4f46-81db-722f953849d9,b0e348cb-7c15-432b-b7e6-fbc4bdae3917,8
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,2aa0d076-79f9-4587-8366-3223e1438a68,6
af30f3e8-0fe8-494c-91d4-0defbb295646,3cd7b15f-98fb-4ed2-917a-e0185536f701,8
84c2c6bc-837f-4688-a7c4-c389764e1893,96848913-1bbf-40d6-8fb2-f96ae7577378,8
6dfc68af-9e90-4082-b9eb-1cb983e7338a,662a2a61-0678-4c98-8682-f428126354fa,8
cec93e1d-c726-4237-a0dc-fd6c9776a590,58dcf9bb-9f32-4629-9d1c-cb2718d63293,6
eb62d256-e026-46a7-ab41-1b3399dba565,a10c4072-c790-45c7-8166-3f6258f17edd,4
c92aba10-ff07-4687-a8cc-84fa1a35201f,641eee6c-81eb-42e7-a673-a0fa6e153c21,4
84c2c6bc-837f-4688-a7c4-c389764e1893,c8669ae4-ae67-4325-ba0b-98ee96a2b714,4
6dfc68af-9e90-4082-b9eb-1cb983e7338a,871931e4-9543-4a36-a82a-81abe85b81ed,3
6dfc68af-9e90-4082-b9eb-1cb983e7338a,e2e457da-6c8d-42ce-8d1a-0d8f373de375,9
c7c47e69-f785-4b6a-b365-b654c3df58fa,7398c7cd-3fd4-49dc-94aa-15d0171d9b88,2
a453c643-32c0-4a5d-870b-094089fcd486,ad6d096f-4a05-4c67-8cec-85fad22614e9,2
a453c643-32c0-4a5d-870b-094089fcd486,e0d13706-ec75-4cb6-afdd-4ebd858528b0,4
e4f3f0bd-8c70-4780-b5b5-825c224562d6,87a5a95b-82fa-46e7-9885-6e139ff3d089,1
457cf741-d045-425f-a318-4daea5249b38,03ad99e3-9f3b-4388-8ecf-b1e071bbc0a9,1
828ed99e-44fc-4c4f-824f-2507063b47cb,c27e0739-6e7d-486b-9924-fb232ad5c787,3
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,03ad99e3-9f3b-4388-8ecf-b1e071bbc0a9,2
64fccc06-80c9-40b9-bb7b-b37f6993b222,7c034dec-9285-43b7-b93c-93642700ceb1,5
cec93e1d-c726-4237-a0dc-fd6c9776a590,b0e348cb-7c15-432b-b7e6-fbc4bdae3917,4
84c2c6bc-837f-4688-a7c4-c389764e1893,fcf0957f-eda8-489b-b145-9e907fd0e750,8
e4f3f0bd-8c70-4780-b5b5-825c224562d6,871931e4-9543-4a36-a82a-81abe85b81ed,3
15804d26-b2a9-45ed-981e-886632401450,ed72f7ff-a8c7-4090-a291-e791e6ba6fb8,2
64fccc06-80c9-40b9-bb7b-b37f6993b222,bfa611de-6ac1-4741-af3a-be39179b99ab,9
e4f3f0bd-8c70-4780-b5b5-825c224562d6,943ce432-283b-45cf-a88c-a4ba468c42d2,5
a453c643-32c0-4a5d-870b-094089fcd486,95fffa61-979d-455c-938a-5a0d653a1fcd,1
457cf741-d045-425f-a318-4daea5249b38,703f5f44-247f-4a8c-bac8-7c19130a615a,6
a453c643-32c0-4a5d-870b-094089fcd486,5023be57-3b6e-438a-8395-cc76330e9daf,6
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,c2877bce-4978-441f-9bb4-82e32174b8b6,6
6dfc68af-9e90-4082-b9eb-1cb983e7338a,c8669ae4-ae67-4325-ba0b-98ee96a2b714,4
ada1aae0-2e89-4d58-adba-85c19fe42e33,c8669ae4-ae67-4325-ba0b-98ee96a2b714,8
e4f3f0bd-8c70-4780-b5b5-825c224562d6,cb48e29e-a738-4739-bc63-d4265c5d3780,8
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,699ccf7f-e862-4c23-a1b0-602b4ac9005c,2
457cf741-d045-425f-a318-4daea5249b38,e2e457da-6c8d-42ce-8d1a-0d8f373de375,9
15804d26-b2a9-45ed-981e-886632401450,a652428c-827b-4810-920a-74f43b7eacc6,8
cec93e1d-c726-4237-a0dc-fd6c9776a590,a35fd05f-6083-4256-aa8e-d7a66ca7c6dd,2
09aacb5c-8f49-447e-8cfc-39ab530ce22c,c767fd64-fd04-416b-94e5-353bcfc3e090,9
2fec2e71-65a7-462d-826a-e897b9ac4100,943ce432-283b-45cf-a88c-a4ba468c42d2,9
c92aba10-ff07-4687-a8cc-84fa1a35201f,797679dd-af48-404e-96e4-164413696b79,3
64fccc06-80c9-40b9-bb7b-b37f6993b222,df45dd81-e24a-4f02-9698-75cce10de193,4
84c2c6bc-837f-4688-a7c4-c389764e1893,4ce78636-4214-4054-a8f1-d0ef620d5658,1
6dfc68af-9e90-4082-b9eb-1cb983e7338a,9989a952-6834-4e16-93b9-7d42aca6cdcd,2
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,55191266-0a57-4f27-a337-22a69fc5e80a,5
84c2c6bc-837f-4688-a7c4-c389764e1893,a8abfc6e-c6f0-4303-8e25-06a6eac3f841,9
cec93e1d-c726-4237-a0dc-fd6c9776a590,790d882d-7f62-4d77-b38b-6048e770cb1d,8
64fccc06-80c9-40b9-bb7b-b37f6993b222,e03a5d10-11c7-4d23-a92a-b68d76f97786,2
09aacb5c-8f49-447e-8cfc-39ab530ce22c,4a45e77d-82e3-40f0-b6db-49ac7fe4fbd3,5
eb62d256-e026-46a7-ab41-1b3399dba565,943ce432-283b-45cf-a88c-a4ba468c42d2,3
15804d26-b2a9-45ed-981e-886632401450,b376ec51-5964-4146-b400-c40460325f35,3
e4f3f0bd-8c70-4780-b5b5-825c224562d6,87e24cbe-bb3c-4a57-a311-021f49bfa3b2,4
e0b7fb18-3f29-4f46-81db-722f953849d9,38069970-d7c8-4261-8e76-d6969600202e,7
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,c27e0739-6e7d-486b-9924-fb232ad5c787,3
c92aba10-ff07-4687-a8cc-84fa1a35201f,3cd7b15f-98fb-4ed2-917a-e0185536f701,8
15804d26-b2a9-45ed-981e-886632401450,bb7db055-7f31-4f85-9d69-103e84da372c,8
e4f3f0bd-8c70-4780-b5b5-825c224562d6,33d61475-0e89-4440-bc0c-38dbe7a3322c,1
09aacb5c-8f49-447e-8cfc-39ab530ce22c,699ccf7f-e862-4c23-a1b0-602b4ac9005c,7
af30f3e8-0fe8-494c-91d4-0defbb295646,8f572550-9ddb-4e09-9128-38cb6de44cba,4
dc09f89b-4a54-4886-8928-b1456a820351,4f66225d-fc20-4929-8556-01755927cf9a,3
ada1aae0-2e89-4d58-adba-85c19fe42e33,33e7b7da-5bcb-4aec-bf80-f4453118d26e,4
09aacb5c-8f49-447e-8cfc-39ab530ce22c,e916f4cf-52af-4e11-929a-100e032fa69c,7
eb62d256-e026-46a7-ab41-1b3399dba565,8e023862-6d6e-41f5-9ba0-204f5103eb2a,6
eb62d256-e026-46a7-ab41-1b3399dba565,f7d5f1c8-1ae9-4dec-8344-1d5802266cb1,4
